u1_add,u1_del,u2_add,u2_del,u3_add,u3_del,u4_add,u4_del,u1_speak,u2_speak,u3_speak,u4_speak,gini_group_speak,gini_group_add,gini_group_del,sum_group_speak,sum_group_add,sum_group_del,u1_turns,u2_turns,u3_turns,u4_turns,group,dataset,pca_1,pca_2,pca_3,pca_4,entropy_group_speak,entropy_group_add,entropy_group_del
0,0,0,0,0,0,6,0,4.0,4.2,1.8,0.0,0.47522521666260875,0.0,0.0,10.0,6.0,0.0,6.0,2.0,2.0,8.0,2,2,0.3407303727964242,-0.6008691580671303,-0.9030461128064199,-0.38169881547479506,1.4997251339930844,0.0,0.0
61,1,0,0,0,0,0,0,0.8,4.2,4.800000000000002,0.0,0.47522521666260875,0.0,0.0,9.8,61.0,1.0,4.0,1.0,4.0,4.0,2,2,1.9249059573459832,0.6989987781881978,-1.1519378855826428,2.5316108741783245,1.3233268666527243,0.0,0.0
6,0,0,0,3,0,1,0,4.0,0.0,2.2,3.4000000000000004,0.47522521666260875,0.0,0.0,9.600000000000001,10.0,0.0,3.0,2.0,4.0,5.0,2,2,1.1308681661776365,-1.0305278703590541,-0.7726482812504626,-0.041077576876721485,1.5437296256375461,1.295461844238322,0.0
0,0,0,0,0,0,71,3,4.800000000000002,0.0,4.4,3.2,0.47522521666260875,0.0,0.0,12.400000000000002,71.0,3.0,6.0,4.0,4.0,2.0,2,2,0.8572464302903573,1.1285303924553867,-0.548252725929621,-2.120739066796906,1.5647350905912576,0.0,0.0
0,0,0,0,0,0,7,0,10.2,2.2,5.6000000000000005,0.0,0.47522521666260875,0.0,0.0,18.0,7.0,0.0,6.0,13.0,2.0,5.0,2,2,-1.5197303825879878,-0.7633668470451751,0.998676633939855,-0.021864650828301264,1.3590377845166808,0.0,0.0
0,0,0,0,0,0,0,0,1.2000000000000002,0.0,7.6,3.6,0.47522521666260875,0.0,0.0,12.399999999999999,0.0,0.0,3.0,7.0,0.0,6.0,2,2,-0.17932871331558603,-1.0748821390611456,-0.33515614689278295,-0.32148869499939026,1.2769435597232492,0.0,0.0
0,0,0,0,0,0,0,0,3.2,8.200000000000001,3.4000000000000004,0.0,0.47522521666260875,0.0,0.0,14.8,0.0,0.0,3.0,8.0,2.0,8.0,2,2,-0.4116962019393114,-0.6959916522689328,0.30548344031028274,-0.07917550582512195,1.4372033589992579,0.0,0.0
0,0,0,0,3,0,0,0,0.0,4.6000000000000005,4.0,2.4000000000000004,0.47522521666260875,0.0,0.0,11.000000000000002,3.0,0.0,4.0,5.0,2.0,6.0,2,2,0.43170264089811283,-0.9114053419799275,-0.2611211111820702,-0.18546145715276174,1.5359044972389795,0.0,0.0
0,0,0,0,0,0,0,0,0.0,5.0,5.6000000000000005,1.2000000000000002,0.47522521666260875,0.0,0.0,11.8,0.0,0.0,7.0,2.0,6.0,3.0,2,2,0.6845411606328935,-1.233446070711708,-0.07320209609352213,0.39363309230484306,1.3705732601023841,0.0,0.0
0,0,0,0,0,0,0,0,5.0,1.2000000000000002,4.800000000000002,0.0,0.47522521666260875,0.0,0.0,11.000000000000002,0.0,0.0,6.0,1.0,7.0,2.0,2,2,0.9910060909152831,-1.460196903342654,-0.25980087822103043,0.36434794761286426,1.3878091723246087,0.0,0.0
0,0,0,0,0,0,67,2,0.0,3.4000000000000004,0.4,1.6,0.47522521666260875,0.0,0.0,5.4,67.0,2.0,1.0,0.0,5.0,8.0,2,2,2.4293517112915124,1.0294347236015382,-1.7009395601452943,-2.3141641967860562,1.2183368243391808,0.0,0.0
5,0,0,0,0,0,1,0,1.6,0.0,1.6,1.2000000000000002,0.47522521666260875,0.0,0.0,4.4,6.0,0.0,0.0,2.0,2.0,0.0,2,2,2.4167997643030725,-1.3947027039219337,-0.8977465197009181,-0.1544668124771484,1.5726236638951638,0.6500224216483541,0.0
21,0,0,0,0,0,0,0,5.2,3.4000000000000004,4.4,0.0,0.47522521666260875,0.0,0.0,13.0,21.0,0.0,4.0,3.0,7.0,4.0,2,2,0.9243476519328492,-0.7177143889719055,-0.188005255789034,1.0919767108096947,1.563817096367767,0.0,0.0
52,2,0,0,0,0,0,0,3.4000000000000004,1.6,0.0,3.4000000000000004,0.47522521666260875,0.0,0.0,8.4,52.0,2.0,3.0,1.0,3.0,2.0,2,2,2.219434936749126,0.43906695341320334,-1.135151700501494,2.1482705292978452,1.5119903608141998,0.0,0.0
51,2,0,0,4,0,0,0,0.0,1.0,1.8,3.2,0.47522521666260875,0.0,0.0,6.0,55.0,2.0,0.0,3.0,4.0,8.0,2,2,2.480659520384668,0.5378342262600654,-1.4044439889393265,1.837859402159174,1.435591746027931,0.3760198509692727,0.0
0,0,0,0,0,0,0,0,3.0,3.8,0.0,3.6,0.47522521666260875,0.0,0.0,10.4,0.0,0.0,4.0,5.0,1.0,7.0,2,2,0.28444824689014275,-0.8563742407822509,-0.5275318087362605,-0.3882404357531225,1.5778891082272934,0.0,0.0
0,0,0,0,0,0,0,0,6.0,0.0,3.6,10.4,0.47522521666260875,0.0,0.0,20.0,0.0,0.0,9.0,10.0,4.0,0.0,2,2,-1.391063363663997,-1.3445003720138735,1.183545628602396,0.3536243136548373,1.456973857399185,0.0,0.0
0,0,0,0,21,18,4,0,6.2,3.2,5.800000000000002,0.0,0.47522521666260875,0.0,0.0,15.200000000000003,25.0,18.0,5.0,4.0,8.0,5.0,2,2,1.8437767314047067,1.1675244252994073,3.750557858540377,-0.3648181985565956,1.531328375539734,0.634309554640566,0.0
0,0,0,0,57,3,0,0,3.0,3.6,0.0,2.8000000000000003,0.47522521666260875,0.0,0.0,9.4,57.0,3.0,4.0,6.0,3.0,2.0,2,2,2.2477563284565654,0.2360114649957859,1.4085537796924403,-0.8394054228346951,1.5766105991479382,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.4,6.4,4.6000000000000005,0.47522521666260875,0.0,0.0,11.400000000000002,0.0,0.0,8.0,0.0,5.0,2.0,2,2,0.6602741443747391,-1.382817252753103,-0.5435871366064462,0.23749301777266396,1.1654878213698068,0.0,0.0
0,0,0,0,0,0,0,0,4.2,0.0,0.2,1.4,0.47522521666260875,0.0,0.0,5.8,0.0,0.0,2.0,0.0,5.0,5.0,2,2,1.9023434277692268,-1.3820051355522596,-1.1401234279112926,-0.2517111847068405,0.9996999491704276,0.0,0.0
0,0,0,0,0,0,0,0,0.0,6.4,2.8000000000000003,3.2,0.47522521666260875,0.0,0.0,12.400000000000002,0.0,0.0,3.0,7.0,2.0,4.0,2,2,0.33845255824928583,-1.0198662981033464,0.2316807260954344,-0.06461947639998934,1.4815677795996742,0.0,0.0
0,0,0,0,0,0,0,0,0.6000000000000001,0.2,0.0,2.2,0.47522521666260875,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,6.0,2,2,2.2476586107272407,-1.3021766301795072,-1.52796546980302,-0.5147158369557966,1.0529815751302694,0.0,0.0
0,0,0,0,0,0,0,0,2.6,0.8,0.0,0.8,0.47522521666260875,0.0,0.0,4.2,0.0,0.0,0.0,1.0,2.0,8.0,2,2,1.8528614626612232,-1.1170943617720273,-1.5184773252434443,-0.6396081819244646,1.3396642639295127,0.0,0.0
0,0,0,0,3,0,0,0,2.6,0.2,2.0,0.0,0.47522521666260875,0.0,0.0,4.800000000000001,3.0,0.0,4.0,0.0,3.0,6.0,2,2,1.668155030715725,-1.1309177178891576,-1.3411590942497804,-0.35681934843329743,1.1964209471916636,0.0,0.0
0,0,0,0,0,0,0,0,2.6,0.0,1.8,3.0,0.47522521666260875,0.0,0.0,7.4,0.0,0.0,3.0,1.0,5.0,1.0,2,2,1.802832228436898,-1.5713443528181024,-0.6342227959425754,-0.02257778551679743,1.5543614660899556,0.0,0.0
18,2,0,0,0,0,0,0,2.4000000000000004,1.6,0.0,0.4,0.47522521666260875,0.0,0.0,4.4,18.0,2.0,2.0,0.0,1.0,10.0,2,2,1.8089915787442459,-0.08352635548252728,-1.8484151510864408,0.3810376957084374,1.3221793455166668,0.0,0.0
81,23,0,0,0,0,0,0,2.2,0.0,0.8,1.2000000000000002,0.47522521666260875,0.0,0.0,4.2,81.0,23.0,1.0,0.0,2.0,5.0,2,2,4.462794646166174,4.187774753447444,-0.7556448727653472,7.315832756685107,1.4607210985246075,0.0,0.0
44,0,0,0,0,0,0,0,2.8000000000000003,1.4,2.0,0.0,0.47522521666260875,0.0,0.0,6.2,44.0,0.0,1.0,3.0,1.0,5.0,2,2,1.9968401196213308,0.09298380656907448,-1.4446877666665139,1.1863929072223893,1.529237139029349,0.0,0.0
0,0,0,0,0,0,16,11,0.0,2.0,2.0,2.4000000000000004,0.47522521666260875,0.0,0.0,6.4,16.0,11.0,2.0,4.0,1.0,7.0,2,2,1.8824196769011505,1.216955227238032,-0.6546951349568599,-2.580253463168384,1.5794340029249652,0.0,0.0
0,0,0,0,0,0,0,0,2.6,0.0,1.8,3.2,0.47522521666260875,0.0,0.0,7.6000000000000005,0.0,0.0,2.0,4.0,2.0,5.0,2,2,1.1283426980126188,-1.2498858458474777,-0.7788505446927579,-0.38994099148120653,1.547005372685296,0.0,0.0
0,0,0,0,0,0,0,0,0.6000000000000001,3.4000000000000004,0.0,1.6,0.47522521666260875,0.0,0.0,5.6000000000000005,0.0,0.0,2.0,0.0,2.0,6.0,2,2,1.7310054523539595,-1.057973895194088,-1.2793347434221705,-0.4477068569129527,1.298720786221203,0.0,0.0
9,8,0,0,0,0,10,6,1.4,3.8,0.2,0.0,0.47522521666260875,0.0,0.0,5.3999999999999995,19.0,14.0,1.0,0.0,4.0,9.0,2,2,2.814260380592048,1.5981775149420356,-0.7435239818322162,0.4256644603231715,1.0377724203178629,0.9980008838722996,0.9852281360342514
0,0,0,0,0,0,20,0,3.6,0.0,0.6000000000000001,3.6,0.47522521666260875,0.0,0.0,7.800000000000001,20.0,0.0,6.0,1.0,3.0,4.0,2,2,1.1311557412091289,-0.6565508720872201,-1.1177280900296962,-0.7119903454628662,1.314320486706179,0.0,0.0
0,0,0,0,0,0,51,3,3.0,4.0,0.0,0.2,0.47522521666260875,0.0,0.0,7.2,51.0,3.0,2.0,0.0,6.0,8.0,2,2,2.0843729517388123,0.7952029555017216,-1.3088866706470086,-1.9145385446469825,1.1409827561124506,0.0,0.0
14,2,0,0,0,0,14,9,1.0,2.0,0.0,2.6,0.47522521666260875,0.0,0.0,5.6,28.0,11.0,2.0,1.0,3.0,1.0,2,2,2.9980032757799857,1.1301510028660584,-0.5537930761465039,-1.0081848875893944,1.4882607163738673,1.0,0.6840384356390415
0,0,0,0,0,0,0,0,2.6,0.0,3.4000000000000004,0.4,0.47522521666260875,0.0,0.0,6.4,0.0,0.0,4.0,0.0,3.0,5.0,2,2,1.4248161168899287,-1.238044074631523,-1.221328150761319,-0.24084439672864597,1.2627317300909386,0.0,0.0
0,0,0,0,0,0,0,0,2.8000000000000003,0.0,1.0,3.8,0.47522521666260875,0.0,0.0,7.6,0.0,0.0,4.0,1.0,5.0,9.0,2,2,1.063439748298414,-1.1516439280972943,-1.2168468554752636,-0.3097172132990726,1.4157371940048646,0.0,0.0
0,7,0,0,0,0,0,0,3.2,1.0,0.0,3.0,0.47522521666260875,0.0,0.0,7.2,0.0,7.0,4.0,0.0,4.0,3.0,2,2,2.022890613544506,-0.3670949057544356,-0.45248284354552903,1.293335045356921,1.441786128982185,0.0,0.0
0,0,0,0,0,0,0,0,4.4,0.0,2.6,0.6000000000000001,0.47522521666260875,0.0,0.0,7.6000000000000005,0.0,0.0,3.0,0.0,3.0,6.0,2,2,1.2537053343303437,-1.1777362227110224,-1.2233760710134505,-0.31773820727389085,1.275082791127317,0.0,0.0
0,0,0,0,0,0,0,0,0.0,2.0,1.4,0.2,0.47522521666260875,0.0,0.0,3.5999999999999996,0.0,0.0,1.0,0.0,2.0,6.0,2,2,2.1042049100496243,-1.1715837661743917,-1.4632334651274135,-0.48668068159241656,1.2326602568158205,0.0,0.0
0,0,0,0,0,0,0,0,1.6,0.0,1.2000000000000002,4.6000000000000005,0.47522521666260875,0.0,0.0,7.4,0.0,0.0,2.0,1.0,7.0,6.0,2,2,1.7154369568566203,-1.4820237060078227,-0.8871928917377859,-0.12605406672368172,1.3296776901252139,0.0,0.0
0,0,0,0,0,0,0,0,4.4,0.0,4.0,0.6000000000000001,0.47522521666260875,0.0,0.0,9.0,0.0,0.0,4.0,1.0,5.0,4.0,2,2,1.1770981390601862,-1.3687792524041122,-0.7339039071214527,-0.0009342619029515291,1.2851654294423136,0.0,0.0
52,2,0,0,0,0,0,0,2.0,0.0,3.4000000000000004,0.2,0.47522521666260875,0.0,0.0,5.6000000000000005,52.0,2.0,5.0,0.0,1.0,1.0,2,2,2.3589608994259326,0.44620826602449193,-1.529476572510877,2.140528475152038,1.1392781631244115,0.0,0.0
45,5,0,0,0,0,0,0,1.6,1.8,0.0,0.6000000000000001,0.47522521666260875,0.0,0.0,4.0,45.0,5.0,0.0,1.0,3.0,2.0,2,2,3.330434916731544,0.524695738963074,-1.1201430252676605,2.3997597045789245,1.4577174691301484,0.0,0.0
5,0,0,0,0,0,2,1,1.0,0.0,1.4,0.0,0.47522521666260875,0.0,0.0,2.4,7.0,1.0,2.0,0.0,1.0,1.0,2,2,2.5537297224336806,-1.0516290352995172,-1.3472880921259907,-0.41425959904373755,0.9798687566511527,0.863120568566631,0.0
41,1,0,0,0,0,0,0,1.2000000000000002,3.0,0.0,4.800000000000002,0.47522521666260875,0.0,0.0,9.000000000000002,41.0,1.0,5.0,1.0,6.0,1.0,2,2,2.10774884789965,-0.15068238956058305,-0.7131469653915515,1.8765547912702083,1.3995812306460644,0.0,0.0
28,0,0,0,0,0,0,0,0.0,0.8,0.8,2.0,0.47522521666260875,0.0,0.0,3.5999999999999996,28.0,0.0,3.0,1.0,1.0,1.0,2,2,2.457216455247189,-0.571184828745012,-1.4043155017897075,0.6851499060988601,1.4355205042826669,0.0,0.0
0,0,0,0,0,0,1,1,0.0,3.0,3.0,0.0,0.47522521666260875,0.0,0.0,6.0,1.0,1.0,5.0,0.0,3.0,1.0,2,2,1.8532356433482273,-1.1221432508244882,-0.7788931889119542,-0.18177806769557397,1.0,0.0,0.0
0,0,0,0,0,0,0,0,1.0,3.8,0.0,5.2,0.47522521666260875,0.0,0.0,10.0,0.0,0.0,8.0,1.0,4.0,4.0,2,2,0.6925220240438944,-1.074501075217028,-0.5865619124365148,0.006603509106319401,1.353222271744058,0.0,0.0
0,0,0,0,0,0,0,0,0.0,5.4,1.2000000000000002,3.0,0.47522521666260875,0.0,0.0,9.600000000000001,0.0,0.0,5.0,1.0,4.0,0.0,2,2,1.4077942822430405,-1.2927676112189865,-0.24102158205860685,0.1367175359478726,1.3663146570363986,0.0,0.0
0,0,0,0,0,0,0,0,1.0,0.0,0.2,1.2000000000000002,0.47522521666260875,0.0,0.0,2.4000000000000004,0.0,0.0,2.0,0.0,1.0,0.0,2,2,2.511110497187153,-1.4609026939151855,-1.2522498158015702,-0.40227237560199675,1.3250112108241772,0.0,0.0
0,0,0,0,0,0,0,0,0.0,1.0,1.0,3.2,0.47522521666260875,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,8.0,2,2,1.9015196895790094,-1.2533633321609134,-1.3300832984495417,-0.48228596415153574,1.3458519893382606,0.0,0.0
0,0,0,0,0,0,0,0,1.8,0.0,2.2,0.4,0.47522521666260875,0.0,0.0,4.4,0.0,0.0,2.0,0.0,3.0,4.0,2,2,2.0380795365988797,-1.3608752274889986,-1.282515883104562,-0.3225975619243933,1.342019217819521,0.0,0.0
0,0,0,0,0,0,0,0,2.2,2.2,1.0,0.0,0.47522521666260875,0.0,0.0,5.4,0.0,0.0,2.0,0.0,4.0,2.0,2,2,2.174081520301934,-1.4058055297919736,-0.9035242668468916,-0.13725207308182458,1.5061046842206038,0.0,0.0
26,1,0,0,0,0,0,0,3.2,0.0,1.2000000000000002,2.2,0.47522521666260875,0.0,0.0,6.6000000000000005,26.0,1.0,1.0,3.0,5.0,1.0,2,2,2.387641044197884,-0.7609975948044563,-0.670284116553529,1.0989553168813142,1.481863125136114,0.0,0.0
7,6,0,0,0,0,0,0,3.8,1.8,0.0,1.8,0.47522521666260875,0.0,0.0,7.3999999999999995,7.0,6.0,5.0,2.0,2.0,2.0,2,2,1.6993594498556437,-0.1865598509114051,-0.3651970600666067,1.3265219098461054,1.4859595066724702,0.0,0.0
0,0,0,0,0,0,0,0,3.6,3.2,2.6,0.0,0.47522521666260875,0.0,0.0,9.4,0.0,0.0,3.0,4.0,4.0,2.0,2,2,1.1882256156986761,-1.325230519158885,-0.14065135533723938,0.051387715563291574,1.5723682907883647,0.0,0.0
0,0,0,0,0,0,0,0,3.2,0.6000000000000001,3.6,0.0,0.47522521666260875,0.0,0.0,7.4,0.0,0.0,5.0,0.0,3.0,2.0,2,2,1.3982026886241627,-1.3176036238002398,-0.9016377845772335,-0.06183248552243959,1.3226010000039474,0.0,0.0
0,0,0,0,0,0,0,0,3.6,0.0,4.800000000000002,2.8000000000000003,0.47522521666260875,0.0,0.0,11.200000000000003,0.0,0.0,3.0,1.0,3.0,2.0,2,2,0.9387012711320423,-1.364331063492061,-0.5973881172352213,-0.09248682962926767,1.5501992264848214,0.0,0.0
0,0,0,0,0,0,0,19,3.2,3.8,0.0,3.0,0.47522521666260875,0.0,0.0,10.0,0.0,19.0,5.0,3.0,3.0,3.0,2,2,1.9596945416188571,2.0212404067085172,0.43505626088998905,-2.9882356319677577,1.5775765559836068,0.0,0.0
0,0,0,0,0,0,93,10,0.0,3.4000000000000004,3.4000000000000004,3.2,0.47522521666260875,0.0,0.0,10.0,93.0,10.0,2.0,4.0,2.0,1.0,2,2,2.226640816988587,2.9397488935263563,-0.5163549024679527,-3.9696228522882917,1.584381457724494,0.0,0.0
0,0,0,0,38,4,0,0,3.0,2.8000000000000003,1.6,7.4,0.47522521666260875,0.0,0.0,14.8,38.0,4.0,2.0,9.0,0.0,5.0,3,2,0.6458165155122261,0.12337034013804837,2.0887874317973067,-1.1079419891867408,1.7681546849369854,0.0,0.0
0,0,0,0,15,1,0,0,1.8,11.6,6.0,0.2,0.47522521666260875,0.0,0.0,19.6,15.0,1.0,6.0,12.0,1.0,0.0,3,2,-0.7441124203518691,-0.502756676626532,2.7545759198985746,0.12209105031005595,1.35451657270056,0.0,0.0
0,0,0,0,0,0,0,0,1.6,6.0,12.8,3.0,0.47522521666260875,0.0,0.0,23.400000000000002,0.0,0.0,4.0,15.0,2.0,2.0,3,2,-1.9187774588045263,-1.1774360805307267,2.5837339578717553,0.3482327810385497,1.6241247469134616,0.0,0.0
0,0,0,0,50,1,0,0,2.8000000000000003,7.4,0.2,1.4,0.47522521666260875,0.0,0.0,11.8,50.0,1.0,1.0,10.0,0.0,2.0,3,2,1.5021527531371262,0.039512554059502984,2.123898882548564,-0.9885993174868696,1.3791815596757258,0.0,0.0
0,0,0,0,0,0,0,0,10.8,0.6000000000000001,6.0,0.8,0.47522521666260875,0.0,0.0,18.200000000000003,0.0,0.0,5.0,17.0,1.0,0.0,3,2,-1.4749635707431317,-1.3541458486809024,2.346973065748864,0.10260438992538305,1.3349866128663193,0.0,0.0
0,0,0,0,31,2,0,0,9.0,1.2000000000000002,5.800000000000002,1.0,0.47522521666260875,0.0,0.0,17.0,31.0,2.0,5.0,11.0,2.0,1.0,3,2,-0.10586917489805298,-0.47222506915887547,2.416565648989728,-0.3816181058533068,1.5254585399930112,0.0,0.0
0,0,0,0,6,3,0,0,4.800000000000002,0.4,0.0,14.6,0.47522521666260875,0.0,0.0,19.8,6.0,3.0,3.0,15.0,0.0,0.0,3,2,-0.9804641670203781,-0.9398988763882236,2.660692084749795,-0.5060561865662528,0.9334344704275995,0.0,0.0
1,0,0,0,0,1,0,0,6.0,2.6,9.2,0.6000000000000001,0.47522521666260875,0.0,0.0,18.400000000000002,1.0,1.0,7.0,11.0,4.0,0.0,3,2,-0.9142995053478568,-1.2740443350646458,2.1324356948928203,0.4511880369922535,1.58713617687358,0.0,0.0
0,0,0,0,0,0,0,0,0.4,0.4,5.800000000000002,9.4,0.47522521666260875,0.0,0.0,16.000000000000004,0.0,0.0,8.0,12.0,0.0,0.0,3,2,-1.063211694216601,-1.3373515368900246,1.5055055334212775,-0.0741412750108905,1.2475890337930056,0.0,0.0
0,0,0,0,0,0,0,0,1.4,5.6000000000000005,12.4,1.4,0.47522521666260875,0.0,0.0,20.799999999999997,0.0,0.0,6.0,14.0,2.0,1.0,3,2,-1.5961092428264791,-1.2106226163705087,2.3779225210339607,0.41174610434599956,1.4786216607333458,0.0,0.0
0,0,0,0,19,19,0,0,3.2,4.0,3.6,4.0,0.47522521666260875,0.0,0.0,14.799999999999999,19.0,19.0,4.0,2.0,3.0,5.0,3,2,1.8293226302289514,1.3189039925129233,3.9402065237436257,-0.9250636183955377,1.9941050707444077,0.0,0.0
0,0,0,0,50,20,7,1,0.6000000000000001,2.2,5.800000000000002,9.4,0.47522521666260875,0.0,0.0,18.000000000000004,57.0,21.0,8.0,14.0,2.0,0.0,3,2,1.2013074117776479,2.1331790603565297,6.349485053900182,-1.2921467595591007,1.550122427499427,0.5373760853377336,0.2761954276479391
0,26,0,0,39,3,2,0,0.8,10.2,1.4,4.4,0.47522521666260875,0.0,0.0,16.8,41.0,29.0,3.0,14.0,1.0,0.0,3,2,2.1431133632538595,3.6465924234223657,5.168926160680666,4.861730958971666,1.451214178671974,0.2811937964320427,0.47983202361612853
0,0,0,0,0,0,0,0,3.8,7.6,1.6,7.6,0.47522521666260875,0.0,0.0,20.6,0.0,0.0,7.0,9.0,4.0,0.0,3,2,-0.9861506225112179,-1.1658926105762293,2.0492764667887573,0.2897143586613807,1.7976353448808822,0.0,0.0
0,0,0,0,0,0,0,0,6.4,4.0,0.6000000000000001,8.200000000000001,0.47522521666260875,0.0,0.0,19.200000000000003,0.0,0.0,9.0,8.0,5.0,0.0,3,2,-0.9381410098473107,-1.2983208088902884,1.7569677033225541,0.29525836280784257,1.6802429008331132,0.0,0.0
0,0,0,0,0,0,0,0,1.6,11.0,2.8000000000000003,6.4,0.47522521666260875,0.0,0.0,21.8,0.0,0.0,7.0,9.0,1.0,4.0,3,2,-1.6334537018031656,-0.6686183196704844,1.786883673140421,0.04864441054838373,1.6738930114497452,0.0,0.0
0,0,0,0,1,0,0,0,6.6000000000000005,0.6000000000000001,11.6,2.6,0.47522521666260875,0.0,0.0,21.400000000000002,1.0,0.0,7.0,14.0,3.0,1.0,3,2,-1.8598726133279189,-1.3651368370651247,2.2742587061737174,0.37412640332499125,1.5163407481373543,0.0,0.0
0,0,0,0,0,0,0,0,1.0,5.0,9.4,1.6,0.47522521666260875,0.0,0.0,17.0,0.0,0.0,6.0,8.0,3.0,1.0,3,2,-0.5248953576750949,-1.2722284221588076,1.4852740135907636,0.28353694782082833,1.5532530391064796,0.0,0.0
0,0,0,0,0,0,0,0,0.8,14.2,1.6,3.2,0.47522521666260875,0.0,0.0,19.8,0.0,0.0,0.0,16.0,2.0,1.0,3,2,-0.646706420031152,-0.9971741694002965,2.8889221705190913,0.14070900209156703,1.249234948515646,0.0,0.0
0,0,0,0,0,0,0,0,4.4,2.8000000000000003,1.0,11.6,0.47522521666260875,0.0,0.0,19.8,0.0,0.0,3.0,15.0,0.0,4.0,3,2,-1.5717618814617773,-1.0917443783385534,1.869398725456591,-0.392412828110466,1.550740431083014,0.0,0.0
0,0,0,0,59,4,0,0,5.2,5.800000000000002,2.8000000000000003,2.2,0.47522521666260875,0.0,0.0,16.000000000000004,59.0,4.0,8.0,4.0,1.0,3.0,3,2,0.8208955311175395,0.7518942326173773,2.3122587137104604,-0.9114331612266401,1.8913081168350532,0.0,0.0
0,0,0,0,0,0,0,0,3.8,4.4,4.800000000000002,6.800000000000002,0.47522521666260875,0.0,0.0,19.800000000000004,0.0,0.0,3.0,9.0,2.0,4.0,3,2,-1.015318790713545,-1.1025498380982908,1.4172407510413936,-0.13833641374328381,1.964397478814277,0.0,0.0
0,0,0,0,0,0,0,0,14.0,0.6000000000000001,8.0,2.0,0.47522521666260875,0.0,0.0,24.6,0.0,0.0,10.0,14.0,1.0,1.0,3,2,-2.9189131546022993,-1.0615872227767866,2.348493954525898,0.30468359574247983,1.4148632579190834,0.0,0.0
0,0,0,0,0,0,20,1,7.4,2.8000000000000003,2.2,7.4,0.47522521666260875,0.0,0.0,19.8,20.0,1.0,11.0,9.0,4.0,1.0,3,2,-1.3585028488039734,-0.46412388447526004,1.6098679767344273,-0.36359726212625426,1.812626662803256,0.0,0.0
0,0,0,0,18,1,29,0,8.4,2.8000000000000003,0.8,1.6,0.47522521666260875,0.0,0.0,13.600000000000001,47.0,1.0,3.0,9.0,2.0,0.0,3,2,0.7393347349139533,-0.07052369373922028,1.4985803755039355,-1.1032978096169757,1.5024584196986575,0.9601186626422924,0.0
0,0,0,0,78,8,12,1,1.8,1.4,1.8,3.8,0.47522521666260875,0.0,0.0,8.8,90.0,9.0,2.0,3.0,2.0,2.0,3,2,3.5136592923320316,1.5260333297817366,2.5867834567803234,-2.031357489527535,1.8816871360056389,0.5665095065529052,0.5032583347756456
0,0,0,0,14,5,10,0,4.0,5.800000000000002,0.2,1.2000000000000002,0.47522521666260875,0.0,0.0,11.2,24.0,5.0,3.0,6.0,1.0,0.0,3,2,1.453894511766982,-0.11803833342410051,1.8690956991955432,-0.7596334602431422,1.4711087477580724,0.9798687566511527,0.0
0,0,0,0,30,0,41,6,4.800000000000002,0.2,1.8,0.2,0.47522521666260875,0.0,0.0,7.000000000000002,71.0,6.0,2.0,5.0,0.0,0.0,3,2,2.504704229341094,1.3076169528686623,0.5269774027787508,-2.7754276770316895,1.1701851589367218,0.982615428552612,0.0
0,0,0,0,0,0,0,0,1.4,10.2,0.4,6.4,0.47522521666260875,0.0,0.0,18.4,0.0,0.0,8.0,11.0,1.0,0.0,3,2,-1.0372673420332483,-0.9194502946310074,2.0646514019420943,0.14301212771642893,1.404592641981475,0.0,0.0
0,0,0,0,22,11,0,0,6.4,0.4,0.8,5.6000000000000005,0.47522521666260875,0.0,0.0,13.200000000000001,22.0,11.0,8.0,8.0,0.0,1.0,3,2,0.7169784227881804,0.43143768292542317,3.098550037826395,-0.8087601156891733,1.4291526372734094,0.0,0.0
0,0,0,0,102,2,0,0,1.2000000000000002,0.6000000000000001,0.2,1.2000000000000002,0.47522521666260875,0.0,0.0,3.2000000000000006,102.0,2.0,1.0,1.0,0.0,0.0,3,2,4.515182982758819,0.8013657126059306,1.3459064362637636,-1.9503098325872223,1.764097655573916,0.0,0.0
0,0,0,0,13,1,10,18,0.6000000000000001,3.4000000000000004,7.0,5.800000000000002,0.47522521666260875,0.0,0.0,16.800000000000004,23.0,19.0,8.0,8.0,2.0,0.0,3,2,0.7268751967886516,2.350477788990334,2.4178948101423186,-3.023273790325607,1.694125634026467,0.9876925088958034,0.2974722489192896
0,0,0,0,0,0,0,0,10.0,6.0,0.4,2.6,0.47522521666260875,0.0,0.0,19.0,0.0,0.0,4.0,13.0,2.0,0.0,3,2,-0.9680656815179464,-1.1584342715865632,2.2278386418915086,0.07082703867818795,1.522431990511727,0.0,0.0
0,0,0,0,0,0,1,0,0.4,10.6,1.8,6.2,0.47522521666260875,0.0,0.0,19.0,1.0,0.0,6.0,9.0,2.0,0.0,3,2,-0.6913776029207986,-0.9742614342373339,1.9431180334711633,0.14948912567252884,1.4362851375222796,0.0,0.0
0,0,0,0,24,18,0,0,2.0,1.0,5.6000000000000005,4.800000000000002,0.47522521666260875,0.0,0.0,13.400000000000002,24.0,18.0,6.0,8.0,1.0,0.0,3,2,1.6201499536390092,1.020643375827895,4.544161419227243,-0.8312526912701309,1.7455823358573084,0.0,0.0
