timestamp,u1_add,u1_del,u1_text,u2_add,u2_del,u2_text,u3_add,u3_del,u3_text,u4_add,u4_del,u4_text,u1_speak,u2_speak,u3_speak,u4_speak,speak_sequence
2019-08-24 12:20:19,46,11,'n''red''uc''tion''a''nd''b''e''''''ae''''re''o''x''is''''da''''os''ed''''''''is''ed'm''e''''''t''hus',0,0,,0,0,,0,0,,8.6,2.2,2.4000000000000004,3.4000000000000004,"[2, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 4, 1, 4, 1, 4, 1, 3, 1, 2, 3, 2, 3, 3, 3, 1, 4, 1, 1, 4, 2, 3, 1, 3, 3, 4, 4, 3, 1, 4, 2, 2, 3, 1, 2, 3, 1, 1, 1, 1, 1, 4, 2, 2, 1, 4, 1, 1, 2, 1, 2, 1, 4, 1, 1, 4, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1]"
2019-08-24 12:20:49,0,0,,0,0,,0,0,,0,0,,15.8,1.4000000000000001,0.8,2.8000000000000003,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 1, 1, 2, 4, 4, 4, 2, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 4, 4, 1, 4, 2, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 4]"
2019-08-24 12:21:19,0,0,,0,0,,0,0,,0,0,,8.4,2.4000000000000004,0.0,4.4,"[1, 1, 1, 4, 1, 2, 1, 2, 4, 1, 1, 1, 1, 4, 2, 1, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 4, 2, 2, 1, 1, 1, 1, 4, 4, 1, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 2, 1, 2, 2, 2, 1, 2]"
2019-08-24 12:21:49,49,3,'i''t''''''the''y g''ain''ele''ctr''ons''that''they''c''arr''y''''la''ter o''n.',0,0,,0,0,,0,0,,8.0,2.0,1.6,4.0,"[4, 1, 3, 3, 1, 1, 1, 2, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4, 4, 1, 4, 1, 4, 1, 1, 2, 1, 1, 3, 4, 4, 1, 3, 3, 1, 4, 4, 4, 2, 1, 1, 2, 1, 1, 3, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 4, 1, 1, 4, 2, 2, 2, 2, 4, 4, 4, 1, 1, 4]"
2019-08-24 12:22:19,0,0,,133,39,'''''N''''''''''''''''''''''''''''',0,0,,58,4,'N''A''D''''''''N''',8.8,2.0,0.6000000000000001,5.800000000000001,"[4, 4, 1, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 1, 2, 4, 4, 1, 1, 1, 1, 1, 4, 4, 2, 2, 4, 4, 2, 2, 2, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 2, 1, 4, 1, 1, 2, 4, 2, 2, 1, 1, 4, 1, 4, 4, 1, 4, 4, 3, 1, 1, 4, 3, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4]"
2019-08-24 12:22:49,0,0,,37,0,'N''A''D''''F''A''D',0,0,,72,3,'''''N''A''D''H''''''''F''A''DH',8.0,4.6000000000000005,1.2000000000000002,5.4,"[4, 4, 2, 4, 4, 4, 2, 4, 4, 1, 4, 1, 2, 1, 4, 4, 2, 2, 2, 1, 4, 1, 2, 2, 2, 2, 2, 3, 3, 4, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 4, 4, 3, 2, 4, 4, 4, 1, 4, 4, 4, 4, 1, 1, 2, 2, 4, 4, 4, 1, 1, 1, 1, 2, 2, 1, 4, 2, 2, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1]"
2019-08-24 12:23:19,0,0,,0,0,,0,0,,2,0,'2''2',11.0,4.6000000000000005,0.8,3.6,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 3, 4, 4, 3, 3, 3, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 4, 1, 1, 1, 1, 1, 4, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 4, 4, 4, 4, 1, 2, 1, 1, 1, 4, 1, 2, 2, 2]"
2019-08-24 12:23:49,0,0,,0,0,,0,1,'',0,0,,8.0,2.0,1.0,7.4,"[1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 2, 2, 4, 2, 3, 2, 4, 3, 3, 1, 4, 4, 4, 2, 4, 1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 4, 4, 3, 4, 1, 2, 2, 1, 1, 4, 2, 3, 1, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
2019-08-24 12:24:19,0,0,,0,0,,0,0,,0,0,,10.600000000000001,2.0,1.2000000000000002,2.2,"[4, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 3, 3, 4, 1, 4, 2, 2, 2, 2, 2, 2, 4, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 2]"
2019-08-24 12:24:49,0,0,,0,0,,0,0,,0,0,,6.2,1.2000000000000002,0.8,4.0,"[1, 1, 1, 1, 1, 4, 2, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 3, 4, 2, 2, 2, 1, 1, 1, 2, 4, 1, 4, 4, 4, 1, 4, 3, 3, 4, 1, 3, 4, 1, 1, 1, 1, 1, 4, 1, 4, 4, 4, 4, 1, 4, 4]"
